sign,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,timestamp
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884446501731873,0.8790494799613953,2.246380859105557e-07,0.5412445068359375,0.8394383192062378,-0.011297314427793,0.5124202370643616,0.7610229253768921,-0.0166493337601423,0.510595977306366,0.6854062676429749,-0.0228489749133586,0.5293565988540649,0.6801791787147522,-0.0285544823855161,0.5344675183296204,0.6330574154853821,0.0035272312816232,0.5275250673294067,0.5440322160720825,-0.0039461809210479,0.5242860913276672,0.4928157925605774,-0.0143660102039575,0.5219998359680176,0.4448578357696533,-0.0245910137891769,0.563174843788147,0.6244995594024658,-0.0023763179779052,0.5531455874443054,0.5252496600151062,-0.0079304631799459,0.5474632382392883,0.4652076363563537,-0.0168250426650047,0.5410627126693726,0.4117456674575805,-0.024878004565835,0.5916380286216736,0.6383207440376282,-0.0111906202509999,0.5841456651687622,0.54662024974823,-0.0175363440066576,0.5805774927139282,0.4909471571445465,-0.0238594375550746,0.5745974779129028,0.4428102374076843,-0.0300614088773727,0.6228429675102234,0.6705901622772217,-0.0222424697130918,0.6220537424087524,0.6084363460540771,-0.0285355634987354,0.6167503595352173,0.56792151927948,-0.0314077027142047,0.6081746816635132,0.5319519639015198,-0.0346337929368019,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892802476882935,0.8794001936912537,2.1292508733949947e-07,0.5412077903747559,0.8392993807792664,-0.0105544012039899,0.5111469030380249,0.7601073384284973,-0.015332561917603,0.5095952749252319,0.6838158369064331,-0.021202927455306,0.5319400429725647,0.680428147315979,-0.0268400702625513,0.5353160500526428,0.6336816549301147,0.0046646641567349,0.5281920433044434,0.5460258722305298,-0.0024853453505784,0.5246004462242126,0.4954432547092438,-0.0129329701885581,0.5220386981964111,0.4477713108062744,-0.0233886856585741,0.5640261173248291,0.6244294047355652,-0.0016728211194276,0.5539741516113281,0.525722086429596,-0.0069566145539283,0.5481584072113037,0.4663635492324829,-0.0159123092889785,0.5415140390396118,0.4131736755371094,-0.0241576265543699,0.5923347473144531,0.6378343105316162,-0.0109262522310018,0.5851190090179443,0.5466794967651367,-0.0170315355062484,0.5812743306159973,0.491944819688797,-0.0233269426971673,0.5749325752258301,0.4440325796604156,-0.0296274088323116,0.6231728792190552,0.6699135899543762,-0.0224020890891551,0.6213923692703247,0.6071859002113342,-0.0285966582596302,0.6163015961647034,0.5668051838874817,-0.0314358063042163,0.6081979870796204,0.5303549766540527,-0.0347536951303482,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5888539552688599,0.8793922662734985,2.1292675000950115e-07,0.5411863327026367,0.839516282081604,-0.0106179052963852,0.5116382837295532,0.7602871060371399,-0.0152573315426707,0.5106315612792969,0.6841912865638733,-0.0208545476198196,0.5306667685508728,0.6816193461418152,-0.0261872019618749,0.5351893305778503,0.6340147852897644,0.0043166978284716,0.5285473465919495,0.5462688207626343,-0.0024469164200127,0.524938702583313,0.4960511922836303,-0.0125020956620574,0.5221156477928162,0.4490469694137573,-0.0226099584251642,0.5638446807861328,0.6248664855957031,-0.0018048323690891,0.5542803406715393,0.5262978672981262,-0.0068006059154868,0.5484296083450317,0.4670359492301941,-0.0154656767845153,0.54178786277771,0.4143666625022888,-0.0234521813690662,0.5919919013977051,0.6383312940597534,-0.0107835056260228,0.5851389169692993,0.5469242334365845,-0.0167184062302112,0.5811948776245117,0.4919774234294891,-0.0229498092085123,0.5748195052146912,0.4443203210830688,-0.0291774924844503,0.6227115988731384,0.6705341935157776,-0.0219428725540637,0.621536374092102,0.6077142357826233,-0.0279010143131017,0.6164344549179077,0.5675321817398071,-0.0305455029010772,0.6081730723381042,0.5317439436912537,-0.0337081849575042,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892331600189209,0.8781213164329529,2.1213641332451521e-07,0.5412788391113281,0.8393019437789917,-0.0100573860108852,0.5112253427505493,0.7609353065490723,-0.01415706705302,0.509287416934967,0.6840100288391113,-0.0194395016878843,0.5305370688438416,0.6798851490020752,-0.0244298111647367,0.5356001257896423,0.633159339427948,0.0065933763980865,0.5287147164344788,0.5457659959793091,0.0003875851398333,0.5250557661056519,0.4958493709564209,-0.0095197288319468,0.5223621726036072,0.4490836262702942,-0.0196751803159713,0.5639936327934265,0.623748779296875,0.000242493537371,0.5540058016777039,0.5250914096832275,-0.0042506786994636,0.548192024230957,0.4662118852138519,-0.012944022193551,0.5415998697280884,0.4142034947872162,-0.0210659503936767,0.591778576374054,0.6372469663619995,-0.0090982755646109,0.5852511525154114,0.5454196333885193,-0.0149223767220973,0.5814694762229919,0.4903132915496826,-0.021645488217473,0.5751795172691345,0.4425505995750427,-0.0283307060599327,0.6221988797187805,0.6696776151657104,-0.0205874666571617,0.6213787198066711,0.6077768206596375,-0.0269316844642162,0.6165053844451904,0.5677331686019897,-0.0303003713488578,0.6084244847297668,0.5313789248466492,-0.0340562835335731,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892546772956848,0.8785155415534973,2.2236464758407243e-07,0.5413268208503723,0.8396143913269043,-0.0110716251656413,0.5120253562927246,0.7604318261146545,-0.0158998686820268,0.5106030106544495,0.6832745671272278,-0.0216408669948577,0.5316650867462158,0.6805919408798218,-0.0271489154547452,0.5354722142219543,0.6332854628562927,0.0043279626406729,0.5288081169128418,0.5452727675437927,-0.0027025109156966,0.5253755450248718,0.494266539812088,-0.0130664696916937,0.5229005217552185,0.4463645219802856,-0.0234855506569147,0.564402163028717,0.6248161196708679,-0.0016725602326914,0.554517924785614,0.5256999731063843,-0.0068712886422872,0.5486711859703064,0.4662067294120788,-0.0157489869743585,0.5420714020729065,0.4130109250545501,-0.0239392127841711,0.5926902294158936,0.639227032661438,-0.0106117576360702,0.5852952003479004,0.5470622181892395,-0.0169134382158517,0.5813807249069214,0.4923459887504577,-0.0231785718351602,0.5752435326576233,0.4444806277751922,-0.0294152945280075,0.6236642003059387,0.6724598407745361,-0.0217896997928619,0.6222123503684998,0.609822154045105,-0.0283017177134752,0.6172645092010498,0.569428563117981,-0.0312668830156326,0.6092445850372314,0.5327615141868591,-0.0346458479762077,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899688601493835,0.8788319826126099,2.1016688833697122e-07,0.5428040027618408,0.839764416217804,-0.0107382955029606,0.5142567753791809,0.760000467300415,-0.0149203035980463,0.5125862956047058,0.6825281977653503,-0.0200188048183918,0.5305917859077454,0.681053876876831,-0.0248331632465124,0.5356932878494263,0.6340742707252502,0.005533835850656,0.528664231300354,0.5476863980293274,-0.0006331361946649,0.5247529149055481,0.4978141188621521,-0.0104486225172877,0.5215917825698853,0.4511688947677612,-0.0205489434301853,0.564599871635437,0.6241020560264587,-0.0004622336709871,0.5545754432678223,0.5269439220428467,-0.0048622814938426,0.5486106872558594,0.4677438735961914,-0.0135800195857882,0.5415495038032532,0.414935290813446,-0.0217639673501253,0.5930069088935852,0.6376381516456604,-0.0093762995675206,0.58591628074646,0.5472539067268372,-0.0150963673368096,0.5820279121398926,0.4926592707633972,-0.0216411054134368,0.5755099058151245,0.4446260929107666,-0.0282246377319097,0.6238305568695068,0.6700769662857056,-0.020468970760703,0.6221255660057068,0.6096419095993042,-0.0265643522143363,0.6172561645507812,0.5702130198478699,-0.0295112486928701,0.6094474792480469,0.5341521501541138,-0.0329661481082439,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909922122955322,0.8777376413345337,2.135121235369297e-07,0.5428511500358582,0.8375585675239563,-0.010502541437745,0.5133907794952393,0.7576150894165039,-0.0149431210011243,0.5118168592453003,0.6803852915763855,-0.0204543750733137,0.532841682434082,0.6783603429794312,-0.0257068742066621,0.5367857813835144,0.6336668729782104,0.0053436295129358,0.5299752950668335,0.5465627312660217,-0.0012848969781771,0.5263322591781616,0.4961515665054321,-0.0113581577315926,0.5234394073486328,0.4486410617828369,-0.021668966859579,0.5654135346412659,0.6239516735076904,-0.0008891040342859,0.555616021156311,0.5255315899848938,-0.0060122348368167,0.5497148036956787,0.4661393463611603,-0.0150568298995494,0.5427982807159424,0.4127491116523742,-0.0234087239950895,0.5934101939201355,0.6371155381202698,-0.0100137144327163,0.586434543132782,0.5462651252746582,-0.0161785595118999,0.5825564861297607,0.4915422797203064,-0.0227482747286558,0.5759032368659973,0.4436584115028381,-0.0292481575161218,0.6241154670715332,0.6686496734619141,-0.0213218443095684,0.6228269934654236,0.6066456437110901,-0.0275047644972801,0.6176124215126038,0.5667420625686646,-0.030514158308506,0.6090103983879089,0.5310331583023071,-0.0340325161814689,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906249284744263,0.8729555606842041,2.036920960790667e-07,0.5430779457092285,0.8348206877708435,-0.0101345591247081,0.5131452083587646,0.7567397952079773,-0.0143556399270892,0.5106111168861389,0.6791480183601379,-0.0196618046611547,0.531802773475647,0.6723197102546692,-0.0246275011450052,0.536517322063446,0.6292859315872192,0.0060460488311946,0.5294253826141357,0.5421226620674133,-0.0002237305016024,0.525470495223999,0.4926437139511108,-0.0101278563961386,0.5224819183349609,0.4459125697612762,-0.0201645158231258,0.5648934245109558,0.619572639465332,-9.479476284468548e-05,0.5547499060630798,0.5214471817016602,-0.0044041937217116,0.5486934185028076,0.4628732204437256,-0.0128166740760207,0.5418137907981873,0.4104756712913513,-0.0207390859723091,0.5927971005439758,0.6325418949127197,-0.0091650942340493,0.5856257677078247,0.5417081117630005,-0.0146022113040089,0.5816745758056641,0.4871061444282532,-0.0208082217723131,0.5752648115158081,0.4396771192550659,-0.0271714217960834,0.6232389211654663,0.6641886234283447,-0.0204032957553863,0.6216772198677063,0.6020364165306091,-0.0261815395206213,0.6165881156921387,0.562313437461853,-0.0289682690054178,0.6085071563720703,0.5265890955924988,-0.0323104783892631,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896784067153931,0.8693782091140747,2.08641566246115e-07,0.5417646765708923,0.8305655717849731,-0.0100593529641628,0.5120084285736084,0.7530009150505066,-0.0138398194685578,0.5106474757194519,0.6772704124450684,-0.0187447927892208,0.5313758850097656,0.6702089309692383,-0.0233024843037128,0.5357892513275146,0.6254823207855225,0.0069561186246573,0.5284192562103271,0.5379827618598938,0.0008747380343265,0.5246499180793762,0.4883939325809479,-0.0089160250499844,0.5218849778175354,0.441752552986145,-0.0188374947756528,0.5641323924064636,0.6161820888519287,0.0009406639146618,0.5538194179534912,0.5191226005554199,-0.0033931718207895,0.5478804111480713,0.4606734216213226,-0.0121238110587,0.5410261750221252,0.4084385931491852,-0.0202344246208667,0.5919303297996521,0.6289516091346741,-0.008101332001388,0.5849619507789612,0.5395179986953735,-0.0137780951336026,0.5810632705688477,0.4850531816482544,-0.0207106173038482,0.5746483206748962,0.4382243156433105,-0.0274829510599374,0.6225067377090454,0.6599709987640381,-0.0192747563123703,0.6208739876747131,0.5982921123504639,-0.0252776239067316,0.6155195832252502,0.5591482520103455,-0.0285622868686914,0.6071509122848511,0.5240700244903564,-0.0322407484054565,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889636278152466,0.867835283279419,2.0344842255326514e-07,0.5411889553070068,0.8295422196388245,-0.0099289016798138,0.511549174785614,0.7522804141044617,-0.013807033188641,0.5099833011627197,0.6762024164199829,-0.01886797696352,0.5306721925735474,0.6699110865592957,-0.0235774144530296,0.5348372459411621,0.624398410320282,0.0069301952607929,0.5280358195304871,0.5380185842514038,0.000907847774215,0.5243179202079773,0.4886791408061981,-0.0089203864336013,0.5214137434959412,0.44210946559906,-0.0189280416816473,0.56308913230896,0.6144570112228394,0.0007668109610676,0.5534340143203735,0.5175362825393677,-0.0034120881464332,0.5476293563842773,0.4590123891830444,-0.0119128171354532,0.5408994555473328,0.4068051278591156,-0.0198994856327772,0.5909768342971802,0.6270167231559753,-0.0083890790119767,0.5843406319618225,0.5375658273696899,-0.0137793682515621,0.5806170701980591,0.483489990234375,-0.020315945148468,0.5743404030799866,0.4366655349731445,-0.0268870517611503,0.6215009093284607,0.6582761406898499,-0.0197073295712471,0.6203402876853943,0.5967734456062317,-0.0254562366753816,0.6153043508529663,0.5576419830322266,-0.0284529495984315,0.6072441935539246,0.5225847959518433,-0.0319440104067325,2026-02-28T13:56:14.848042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884292125701904,0.8696902990341187,2.044985620841544e-07,0.5410705804824829,0.8311769962310791,-0.0103676365688443,0.5120680928230286,0.7531790137290955,-0.0150073049589991,0.5106925964355469,0.6774160861968994,-0.0207772236317396,0.5309712886810303,0.6725091934204102,-0.0263192579150199,0.5355449318885803,0.6261408925056458,0.005099079106003,0.5284637808799744,0.5399422645568848,-0.0016580991214141,0.5243781805038452,0.4903993606567383,-0.0118198199197649,0.5211722254753113,0.4436297416687011,-0.0220801681280136,0.5639227032661438,0.6167885661125183,-0.0013065261300653,0.5536231994628906,0.5195892453193665,-0.0064982920885086,0.5472559332847595,0.4609690308570862,-0.0155128762125968,0.53999263048172,0.4087177813053131,-0.0237920228391885,0.5919708609580994,0.6299262642860413,-0.0106123769655823,0.584873616695404,0.53933185338974,-0.0170245561748743,0.5808479189872742,0.4844388365745544,-0.0238434057682752,0.5741699934005737,0.4366523623466491,-0.0304723307490348,0.6223474740982056,0.6614395976066589,-0.0220443587750196,0.6211988925933838,0.5990697741508484,-0.0286732409149408,0.6162617802619934,0.5588956475257874,-0.0319702550768852,0.6080679893493652,0.522737979888916,-0.0355941504240036,2026-02-28T13:56:14.849042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588735818862915,0.8717930316925049,2.072802516295269e-07,0.5413210391998291,0.8337688446044922,-0.0111132953315973,0.5123344659805298,0.7555481195449829,-0.0159952081739902,0.5106149315834045,0.6787815093994141,-0.0218117292970418,0.5308966636657715,0.6747146248817444,-0.0273357518017292,0.5350474119186401,0.628126859664917,0.0044634994119405,0.5280824899673462,0.541578471660614,-0.0024544298648834,0.5241720676422119,0.491487056016922,-0.0127892112359404,0.521118700504303,0.4440739750862121,-0.0231901332736015,0.5636122226715088,0.6183903217315674,-0.0014563096920028,0.5535447597503662,0.5208183526992798,-0.0065606078132987,0.5475537180900574,0.4618052244186401,-0.0154563002288341,0.5405855178833008,0.4089064598083496,-0.0237106587737798,0.5917647480964661,0.6314138770103455,-0.0103208785876631,0.5847519636154175,0.5411187410354614,-0.0164914969354867,0.5809614658355713,0.486480176448822,-0.023053528741002,0.574384331703186,0.4387584030628204,-0.0295525453984737,0.6223829388618469,0.6630041003227234,-0.0214160848408937,0.6211462020874023,0.6010168790817261,-0.0277189239859581,0.6161289215087891,0.5613535046577454,-0.0307993553578853,0.6078872084617615,0.5256919860839844,-0.0343098640441894,2026-02-28T13:56:14.849042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892266631126404,0.8751718997955322,2.1306111364083338e-07,0.5418820381164551,0.8355500102043152,-0.0108511671423912,0.5126706957817078,0.7577990293502808,-0.0157320816069841,0.5107787847518921,0.6808697581291199,-0.0215343944728374,0.5322163701057434,0.6772081255912781,-0.0268941037356853,0.5350404381752014,0.6297892332077026,0.0048868381418287,0.5283262729644775,0.5425877571105957,-0.001665256684646,0.5243546962738037,0.4930227100849151,-0.0117210205644369,0.5210875272750854,0.4460668563842773,-0.0219709835946559,0.5638686418533325,0.6204676032066345,-0.0010609943419694,0.5541403293609619,0.5224003791809082,-0.0056963246315717,0.5480191111564636,0.4638318419456482,-0.0142553653568029,0.540912926197052,0.411237895488739,-0.0222820714116096,0.5923979878425598,0.6344541907310486,-0.0099226301535964,0.5853247046470642,0.5438700914382935,-0.0154299270361661,0.5813663601875305,0.4893267154693603,-0.0213527325540781,0.5749944448471069,0.4413540959358215,-0.0275000669062137,0.6233652234077454,0.6673158407211304,-0.0210357382893562,0.6221263408660889,0.605705738067627,-0.026801660656929,0.6174945831298828,0.5659907460212708,-0.0293783154338598,0.6100150346755981,0.5300033092498779,-0.0325117968022823,2026-02-28T13:56:14.849042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896872878074646,0.8744086623191833,2.0714033155400105e-07,0.5419870615005493,0.8339149951934814,-0.0099615715444087,0.5123798847198486,0.7575891613960266,-0.0141677083447575,0.5106134414672852,0.6822731494903564,-0.0195544324815273,0.5315665006637573,0.675326943397522,-0.0246712937951087,0.5354200601577759,0.630527913570404,0.0064221215434372,0.5286300182342529,0.5441363453865051,2.7815234716399573e-05,0.5247859358787537,0.4948434829711914,-0.0100808879360556,0.521734356880188,0.4482351541519165,-0.020238384604454,0.5639575719833374,0.6206841468811035,6.823623698437586e-05,0.5542409420013428,0.5231757164001465,-0.0043199635110795,0.5482652187347412,0.4644935131072998,-0.0131281148642301,0.5411871075630188,0.4116052091121673,-0.0213781911879777,0.5919987559318542,0.6332448124885559,-0.0092282453551888,0.5853433609008789,0.5431026816368103,-0.0148162860423326,0.5815432667732239,0.4885748028755188,-0.0214058198034763,0.5750552415847778,0.4410871267318725,-0.0280119832605123,0.622452437877655,0.6646389365196228,-0.0206496976315975,0.6211091876029968,0.6026003360748291,-0.026431854814291,0.6163473129272461,0.5631043910980225,-0.0291728731244802,0.6085289120674133,0.5275618433952332,-0.0324845239520072,2026-02-28T13:56:14.849042
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5885080695152283,0.8770323991775513,2.069226638923283e-07,0.5407717823982239,0.836469829082489,-0.0097346510738134,0.5117252469062805,0.7578790783882141,-0.0135433478280901,0.5110092759132385,0.6824509501457214,-0.0185255203396081,0.531315267086029,0.6788653135299683,-0.0232692509889602,0.5347400307655334,0.6315520405769348,0.0067325397394597,0.5281915068626404,0.5449172854423523,0.0007410567486658,0.5245000720024109,0.4952681958675384,-0.0091149425134062,0.5213332772254944,0.4482205212116241,-0.0192679744213819,0.5634872317314148,0.6219750642776489,0.0003109866811428,0.5541237592697144,0.5247759819030762,-0.0039548412896692,0.5484276413917542,0.4661132097244262,-0.0126661974936723,0.541527271270752,0.4134867191314697,-0.0208369344472885,0.5916813611984253,0.6353747248649597,-0.0090153804048895,0.5850874185562134,0.5448988080024719,-0.0144935473799705,0.5815104246139526,0.4903546571731567,-0.0208875350654125,0.5751487016677856,0.4423641860485077,-0.0273743961006402,0.6224385499954224,0.6676739454269409,-0.0204667225480079,0.6210643649101257,0.605548083782196,-0.026265462860465,0.6163291335105896,0.566131055355072,-0.0289691351354122,0.6085023880004883,0.5302724838256836,-0.0322602353990078,2026-02-28T13:56:14.849042
